date,route,hour,weekday,is_weekend,weather,passengers
2025-02-07,R05,8,4,0,Clear,236
2025-02-07,R05,9,4,0,Clear,193
2025-02-07,R05,10,4,0,Clear,97
2025-02-07,R05,11,4,0,Clear,58
2025-02-07,R05,12,4,0,Clear,41
2025-02-07,R05,13,4,0,Cloudy,34
2025-02-07,R05,14,4,0,Clear,34
2025-02-07,R05,15,4,0,Cloudy,41
2025-02-07,R05,16,4,0,Clear,105
2025-02-07,R05,17,4,0,Clear,212
2025-02-07,R05,18,4,0,Clear,292
2025-02-07,R05,19,4,0,Clear,216
2025-02-07,R05,20,4,0,Clear,122
2025-02-07,R05,21,4,0,Clear,59
2025-02-07,R05,22,4,0,Clear,42
2025-02-07,R06,6,4,0,Clear,142
2025-02-07,R06,7,4,0,Cloudy,236
2025-02-07,R06,8,4,0,Clear,339
2025-02-07,R06,9,4,0,Clear,238
2025-02-07,R06,10,4,0,Cloudy,138
2025-02-07,R06,11,4,0,Clear,94
2025-02-07,R06,12,4,0,Clear,59
2025-02-07,R06,13,4,0,Clear,43
2025-02-07,R06,14,4,0,Cloudy,66
2025-02-07,R06,15,4,0,Clear,90
2025-02-07,R06,16,4,0,Clear,177
2025-02-07,R06,17,4,0,Cloudy,297
2025-02-07,R06,18,4,0,Clear,367
2025-02-07,R06,19,4,0,Cloudy,277
2025-02-07,R06,20,4,0,Cloudy,200
2025-02-07,R06,21,4,0,Clear,97
2025-02-07,R06,22,4,0,Cloudy,74
2025-02-07,R07,6,4,0,Clear,89
2025-02-07,R07,7,4,0,Cloudy,153
2025-02-07,R07,8,4,0,Clear,193
2025-02-07,R07,9,4,0,Rain,175
2025-02-07,R07,10,4,0,Rain,76
2025-02-07,R07,11,4,0,Clear,19
2025-02-07,R07,12,4,0,Clear,21
2025-02-07,R07,13,4,0,Cloudy,29
2025-02-07,R07,14,4,0,Clear,32
2025-02-07,R07,15,4,0,Clear,52
2025-02-07,R07,16,4,0,Clear,89
2025-02-07,R07,17,4,0,Clear,145
2025-02-07,R07,18,4,0,Clear,208
2025-02-07,R07,19,4,0,Clear,154
2025-02-07,R07,20,4,0,Clear,99
2025-02-07,R07,21,4,0,Cloudy,54
2025-02-07,R07,22,4,0,Clear,30
2025-02-07,R08,6,4,0,Clear,103
2025-02-07,R08,7,4,0,Clear,226
2025-02-07,R08,8,4,0,Clear,327
2025-02-07,R08,9,4,0,Clear,232
2025-02-07,R08,10,4,0,Rain,140
2025-02-07,R08,11,4,0,Clear,58
2025-02-07,R08,12,4,0,Clear,40
2025-02-07,R08,13,4,0,Cloudy,63
2025-02-07,R08,14,4,0,Clear,22
2025-02-07,R08,15,4,0,Clear,69
2025-02-07,R08,16,4,0,Clear,176
2025-02-07,R08,17,4,0,Rain,291
2025-02-07,R08,18,4,0,Clear,306
2025-02-07,R08,19,4,0,Cloudy,256
2025-02-07,R08,20,4,0,Clear,146
2025-02-07,R08,21,4,0,Cloudy,50
2025-02-07,R08,22,4,0,Cloudy,55
2025-02-08,R01,6,5,1,Cloudy,70
2025-02-08,R01,7,5,1,Cloudy,131
2025-02-08,R01,8,5,1,Clear,185
2025-02-08,R01,9,5,1,Clear,122
2025-02-08,R01,10,5,1,Clear,78
2025-02-08,R01,11,5,1,Cloudy,39
2025-02-08,R01,12,5,1,Clear,47
2025-02-08,R01,13,5,1,Clear,21
2025-02-08,R01,14,5,1,Rain,55
2025-02-08,R01,15,5,1,Clear,60
2025-02-08,R01,16,5,1,Cloudy,86
2025-02-08,R01,17,5,1,Cloudy,155
2025-02-08,R01,18,5,1,Clear,170
2025-02-08,R01,19,5,1,Cloudy,154
2025-02-08,R01,20,5,1,Clear,104
2025-02-08,R01,21,5,1,Clear,45
2025-02-08,R01,22,5,1,Cloudy,47
2025-02-08,R02,6,5,1,Cloudy,88
2025-02-08,R02,7,5,1,Cloudy,183
2025-02-08,R02,8,5,1,Clear,200
2025-02-08,R02,9,5,1,Cloudy,163
2025-02-08,R02,10,5,1,Cloudy,62
2025-02-08,R02,11,5,1,Clear,44
2025-02-08,R02,12,5,1,Cloudy,42
2025-02-08,R02,13,5,1,Cloudy,44
2025-02-08,R02,14,5,1,Clear,35
2025-02-08,R02,15,5,1,Clear,74
2025-02-08,R02,16,5,1,Cloudy,124
2025-02-08,R02,17,5,1,Rain,204
2025-02-08,R02,18,5,1,Cloudy,222
2025-02-08,R02,19,5,1,Clear,190
2025-02-08,R02,20,5,1,Clear,103
2025-02-08,R02,21,5,1,Cloudy,73
2025-02-08,R02,22,5,1,Clear,59
2025-02-08,R03,6,5,1,Clear,57
2025-02-08,R03,7,5,1,Cloudy,115
2025-02-08,R03,8,5,1,Clear,160
2025-02-08,R03,9,5,1,Cloudy,110
2025-02-08,R03,10,5,1,Rain,62
2025-02-08,R03,11,5,1,Clear,22
2025-02-08,R03,12,5,1,Cloudy,34
2025-02-08,R03,13,5,1,Cloudy,10
2025-02-08,R03,14,5,1,Clear,23
2025-02-08,R03,15,5,1,Clear,33
2025-02-08,R03,16,5,1,Clear,58
2025-02-08,R03,17,5,1,Clear,133
2025-02-08,R03,18,5,1,Rain,180
2025-02-08,R03,19,5,1,Clear,121
2025-02-08,R03,20,5,1,Cloudy,91
2025-02-08,R03,21,5,1,Clear,50
2025-02-08,R03,22,5,1,Clear,28
2025-02-08,R04,6,5,1,Clear,112
2025-02-08,R04,7,5,1,Cloudy,192
2025-02-08,R04,8,5,1,Rain,284
2025-02-08,R04,9,5,1,Clear,178
2025-02-08,R04,10,5,1,Clear,112
2025-02-08,R04,11,5,1,Cloudy,48
2025-02-08,R04,12,5,1,Clear,46
2025-02-08,R04,13,5,1,Clear,33
2025-02-08,R04,14,5,1,Clear,46
2025-02-08,R04,15,5,1,Clear,79
2025-02-08,R04,16,5,1,Cloudy,142
2025-02-08,R04,17,5,1,Rain,243
2025-02-08,R04,18,5,1,Clear,261
2025-02-08,R04,19,5,1,Cloudy,234
2025-02-08,R04,20,5,1,Clear,117
2025-02-08,R04,21,5,1,Clear,43
2025-02-08,R04,22,5,1,Clear,38
2025-02-08,R05,6,5,1,Rain,46
2025-02-08,R05,7,5,1,Cloudy,139
2025-02-08,R05,8,5,1,Clear,143
2025-02-08,R05,9,5,1,Rain,134
2025-02-08,R05,10,5,1,Cloudy,49
2025-02-08,R05,11,5,1,Clear,39
2025-02-08,R05,12,5,1,Clear,53
2025-02-08,R05,13,5,1,Clear,36
2025-02-08,R05,14,5,1,Cloudy,12
2025-02-08,R05,15,5,1,Cloudy,75
2025-02-08,R05,16,5,1,Clear,94
2025-02-08,R05,17,5,1,Clear,170
2025-02-08,R05,18,5,1,Cloudy,160
2025-02-08,R05,19,5,1,Clear,184
2025-02-08,R05,20,5,1,Cloudy,78
2025-02-08,R05,21,5,1,Clear,24
2025-02-08,R05,22,5,1,Cloudy,33
2025-02-08,R06,6,5,1,Clear,106
2025-02-08,R06,7,5,1,Rain,200
2025-02-08,R06,8,5,1,Clear,231
2025-02-08,R06,9,5,1,Cloudy,170
2025-02-08,R06,10,5,1,Rain,103
2025-02-08,R06,11,5,1,Clear,29
2025-02-08,R06,12,5,1,Cloudy,35
2025-02-08,R06,13,5,1,Clear,34
2025-02-08,R06,14,5,1,Clear,62
2025-02-08,R06,15,5,1,Clear,76
2025-02-08,R06,16,5,1,Clear,111
2025-02-08,R06,17,5,1,Cloudy,204
2025-02-08,R06,18,5,1,Clear,252
2025-02-08,R06,19,5,1,Cloudy,170
2025-02-08,R06,20,5,1,Cloudy,79
2025-02-08,R06,21,5,1,Cloudy,67
2025-02-08,R06,22,5,1,Clear,28
2025-02-08,R07,6,5,1,Clear,38
2025-02-08,R07,7,5,1,Cloudy,84
2025-02-08,R07,8,5,1,Cloudy,130
2025-02-08,R07,9,5,1,Clear,115
2025-02-08,R07,10,5,1,Cloudy,65
2025-02-08,R07,11,5,1,Clear,10
2025-02-08,R07,12,5,1,Cloudy,11
2025-02-08,R07,13,5,1,Cloudy,10
2025-02-08,R07,14,5,1,Clear,34
2025-02-08,R07,15,5,1,Cloudy,10
2025-02-08,R07,16,5,1,Rain,64
2025-02-08,R07,17,5,1,Clear,116
2025-02-08,R07,18,5,1,Clear,156
2025-02-08,R07,19,5,1,Cloudy,112
2025-02-08,R07,20,5,1,Cloudy,68
2025-02-08,R07,21,5,1,Clear,32
2025-02-08,R07,22,5,1,Cloudy,36
2025-02-08,R08,6,5,1,Clear,96
2025-02-08,R08,7,5,1,Clear,160
2025-02-08,R08,8,5,1,Cloudy,199
2025-02-08,R08,9,5,1,Clear,190
2025-02-08,R08,10,5,1,Clear,92
2025-02-08,R08,11,5,1,Clear,43
2025-02-08,R08,12,5,1,Cloudy,38
2025-02-08,R08,13,5,1,Clear,51
2025-02-08,R08,14,5,1,Clear,32
2025-02-08,R08,15,5,1,Clear,36
2025-02-08,R08,16,5,1,Rain,107
2025-02-08,R08,17,5,1,Cloudy,175
2025-02-08,R08,18,5,1,Rain,244
2025-02-08,R08,19,5,1,Clear,168
2025-02-08,R08,20,5,1,Rain,116
2025-02-08,R08,21,5,1,Clear,74
2025-02-08,R08,22,5,1,Clear,44
2025-02-09,R01,6,6,1,Clear,58
2025-02-09,R01,7,6,1,Cloudy,140
2025-02-09,R01,8,6,1,Cloudy,164
2025-02-09,R01,9,6,1,Clear,169
2025-02-09,R01,10,6,1,Cloudy,77
2025-02-09,R01,11,6,1,Clear,32
2025-02-09,R01,12,6,1,Clear,42
2025-02-09,R01,13,6,1,Clear,35
2025-02-09,R01,14,6,1,Clear,52
2025-02-09,R01,15,6,1,Clear,42
2025-02-09,R01,16,6,1,Rain,111
2025-02-09,R01,17,6,1,Cloudy,133
2025-02-09,R01,18,6,1,Cloudy,192
2025-02-09,R01,19,6,1,Clear,149
2025-02-09,R01,20,6,1,Clear,97
2025-02-09,R01,21,6,1,Cloudy,52
2025-02-09,R01,22,6,1,Clear,41
2025-02-09,R02,6,6,1,Clear,80
2025-02-09,R02,7,6,1,Clear,166
2025-02-09,R02,8,6,1,Clear,227
2025-02-09,R02,9,6,1,Clear,189
2025-02-09,R02,10,6,1,Cloudy,84
2025-02-09,R02,11,6,1,Clear,64
2025-02-09,R02,12,6,1,Cloudy,24
2025-02-09,R02,13,6,1,Clear,32
2025-02-09,R02,14,6,1,Clear,44
2025-02-09,R02,15,6,1,Cloudy,54
2025-02-09,R02,16,6,1,Rain,120
2025-02-09,R02,17,6,1,Clear,210
2025-02-09,R02,18,6,1,Clear,225
2025-02-09,R02,19,6,1,Cloudy,170
2025-02-09,R02,20,6,1,Clear,93
2025-02-09,R02,21,6,1,Clear,62
2025-02-09,R02,22,6,1,Clear,36
2025-02-09,R03,6,6,1,Clear,74
2025-02-09,R03,7,6,1,Rain,129
2025-02-09,R03,8,6,1,Clear,139
2025-02-09,R03,9,6,1,Cloudy,98
2025-02-09,R03,10,6,1,Clear,28
2025-02-09,R03,11,6,1,Cloudy,29
2025-02-09,R03,12,6,1,Clear,10
2025-02-09,R03,13,6,1,Clear,41
2025-02-09,R03,14,6,1,Clear,23
2025-02-09,R03,15,6,1,Cloudy,18
2025-02-09,R03,16,6,1,Clear,96
2025-02-09,R03,17,6,1,Clear,133
2025-02-09,R03,18,6,1,Clear,175
2025-02-09,R03,19,6,1,Cloudy,120
2025-02-09,R03,20,6,1,Clear,96
2025-02-09,R03,21,6,1,Cloudy,26
2025-02-09,R03,22,6,1,Cloudy,22
2025-02-09,R04,6,6,1,Cloudy,70
2025-02-09,R04,7,6,1,Cloudy,195
2025-02-09,R04,8,6,1,Rain,256
2025-02-09,R04,9,6,1,Clear,193
2025-02-09,R04,10,6,1,Clear,107
2025-02-09,R04,11,6,1,Clear,70
2025-02-09,R04,12,6,1,Cloudy,45
2025-02-09,R04,13,6,1,Clear,42
2025-02-09,R04,14,6,1,Cloudy,58
2025-02-09,R04,15,6,1,Clear,73
2025-02-09,R04,16,6,1,Cloudy,117
2025-02-09,R04,17,6,1,Clear,242
2025-02-09,R04,18,6,1,Clear,282
2025-02-09,R04,19,6,1,Clear,206
2025-02-09,R04,20,6,1,Rain,162
2025-02-09,R04,21,6,1,Clear,59
2025-02-09,R04,22,6,1,Clear,62
2025-02-09,R05,6,6,1,Clear,50
2025-02-09,R05,7,6,1,Clear,146
2025-02-09,R05,8,6,1,Cloudy,143
2025-02-09,R05,9,6,1,Cloudy,127
2025-02-09,R05,10,6,1,Cloudy,73
2025-02-09,R05,11,6,1,Clear,35
2025-02-09,R05,12,6,1,Cloudy,29
2025-02-09,R05,13,6,1,Clear,16
2025-02-09,R05,14,6,1,Clear,45
2025-02-09,R05,15,6,1,Clear,51
2025-02-09,R05,16,6,1,Rain,87
2025-02-09,R05,17,6,1,Cloudy,152
2025-02-09,R05,18,6,1,Clear,198
2025-02-09,R05,19,6,1,Clear,158
2025-02-09,R05,20,6,1,Clear,58
2025-02-09,R05,21,6,1,Clear,42
2025-02-09,R05,22,6,1,Clear,45
2025-02-09,R06,6,6,1,Rain,110
2025-02-09,R06,7,6,1,Clear,182
2025-02-09,R06,8,6,1,Cloudy,213
2025-02-09,R06,9,6,1,Rain,205
2025-02-09,R06,10,6,1,Cloudy,79
2025-02-09,R06,11,6,1,Clear,40
2025-02-09,R06,12,6,1,Cloudy,64
2025-02-09,R06,13,6,1,Clear,30
2025-02-09,R06,14,6,1,Clear,26
2025-02-09,R06,15,6,1,Rain,65
2025-02-09,R06,16,6,1,Clear,120
2025-02-09,R06,17,6,1,Cloudy,208
2025-02-09,R06,18,6,1,Clear,249
2025-02-09,R06,19,6,1,Clear,201
2025-02-09,R06,20,6,1,Cloudy,111
2025-02-09,R06,21,6,1,Rain,61
2025-02-09,R06,22,6,1,Rain,27
2025-02-09,R07,6,6,1,Clear,37
2025-02-09,R07,7,6,1,Rain,128
2025-02-09,R07,8,6,1,Cloudy,131
2025-02-09,R07,9,6,1,Clear,100
2025-02-09,R07,10,6,1,Rain,66
2025-02-09,R07,11,6,1,Cloudy,38
2025-02-09,R07,12,6,1,Rain,17
2025-02-09,R07,13,6,1,Clear,10
2025-02-09,R07,14,6,1,Rain,43
2025-02-09,R07,15,6,1,Clear,10
2025-02-09,R07,16,6,1,Cloudy,72
2025-02-09,R07,17,6,1,Clear,122
2025-02-09,R07,18,6,1,Rain,175
2025-02-09,R07,19,6,1,Clear,127
2025-02-09,R07,20,6,1,Rain,82
2025-02-09,R07,21,6,1,Clear,23
2025-02-09,R07,22,6,1,Clear,36
2025-02-09,R08,6,6,1,Clear,88
2025-02-09,R08,7,6,1,Clear,142
2025-02-09,R08,8,6,1,Clear,199
2025-02-09,R08,9,6,1,Clear,138
2025-02-09,R08,10,6,1,Clear,52
2025-02-09,R08,11,6,1,Rain,47
2025-02-09,R08,12,6,1,Rain,72
2025-02-09,R08,13,6,1,Cloudy,19
2025-02-09,R08,14,6,1,Clear,18
2025-02-09,R08,15,6,1,Cloudy,35
2025-02-09,R08,16,6,1,Cloudy,95
2025-02-09,R08,17,6,1,Rain,209
2025-02-09,R08,18,6,1,Clear,224
2025-02-09,R08,19,6,1,Rain,181
2025-02-09,R08,20,6,1,Clear,113
2025-02-09,R08,21,6,1,Cloudy,25
2025-02-09,R08,22,6,1,Rain,25
2025-02-10,R01,6,0,0,Cloudy,95
2025-02-10,R01,7,0,0,Clear,221
2025-02-10,R01,8,0,0,Clear,264
2025-02-10,R01,9,0,0,Clear,207
2025-02-10,R01,10,0,0,Cloudy,84
2025-02-10,R01,11,0,0,Rain,59
2025-02-10,R01,12,0,0,Cloudy,58
2025-02-10,R01,13,0,0,Cloudy,49
2025-02-10,R01,14,0,0,Cloudy,58
2025-02-10,R01,15,0,0,Rain,80
2025-02-10,R01,16,0,0,Clear,153
2025-02-10,R01,17,0,0,Clear,225
2025-02-10,R01,18,0,0,Rain,326
2025-02-10,R01,19,0,0,Clear,250
2025-02-10,R01,20,0,0,Cloudy,108
2025-02-10,R01,21,0,0,Clear,38
2025-02-10,R01,22,0,0,Clear,77
2025-02-10,R02,6,0,0,Cloudy,123
2025-02-10,R02,7,0,0,Clear,219
2025-02-10,R02,8,0,0,Clear,311
2025-02-10,R02,9,0,0,Clear,225
2025-02-10,R02,10,0,0,Clear,116
2025-02-10,R02,11,0,0,Cloudy,82
2025-02-10,R02,12,0,0,Clear,49
2025-02-10,R02,13,0,0,Clear,48
2025-02-10,R02,14,0,0,Clear,43
2025-02-10,R02,15,0,0,Clear,81
2025-02-10,R02,16,0,0,Clear,167
2025-02-10,R02,17,0,0,Clear,279
2025-02-10,R02,18,0,0,Clear,383
2025-02-10,R02,19,0,0,Clear,272
2025-02-10,R02,20,0,0,Clear,150
2025-02-10,R02,21,0,0,Clear,81
2025-02-10,R02,22,0,0,Clear,88
2025-02-10,R03,6,0,0,Cloudy,94
2025-02-10,R03,7,0,0,Cloudy,150
2025-02-10,R03,8,0,0,Cloudy,191
2025-02-10,R03,9,0,0,Rain,177
2025-02-10,R03,10,0,0,Clear,75
2025-02-10,R03,11,0,0,Clear,43
2025-02-10,R03,12,0,0,Clear,36
2025-02-10,R03,13,0,0,Clear,48
2025-02-10,R03,14,0,0,Cloudy,45
2025-02-10,R03,15,0,0,Cloudy,50
2025-02-10,R03,16,0,0,Clear,135
2025-02-10,R03,17,0,0,Clear,189
2025-02-10,R03,18,0,0,Cloudy,210
2025-02-10,R03,19,0,0,Clear,202
2025-02-10,R03,20,0,0,Clear,129
2025-02-10,R03,21,0,0,Clear,59
2025-02-10,R03,22,0,0,Clear,24
2025-02-10,R04,6,0,0,Clear,149
2025-02-10,R04,7,0,0,Clear,281
2025-02-10,R04,8,0,0,Clear,360
2025-02-10,R04,9,0,0,Cloudy,263
2025-02-10,R04,10,0,0,Clear,164
2025-02-10,R04,11,0,0,Clear,65
2025-02-10,R04,12,0,0,Clear,25
2025-02-10,R04,13,0,0,Clear,37
2025-02-10,R04,14,0,0,Cloudy,46
2025-02-10,R04,15,0,0,Clear,110
2025-02-10,R04,16,0,0,Rain,202
2025-02-10,R04,17,0,0,Rain,384
2025-02-10,R04,18,0,0,Rain,428
2025-02-10,R04,19,0,0,Clear,350
2025-02-10,R04,20,0,0,Clear,175
2025-02-10,R04,21,0,0,Clear,95
2025-02-10,R04,22,0,0,Cloudy,41
2025-02-10,R05,6,0,0,Clear,123
2025-02-10,R05,7,0,0,Cloudy,182
2025-02-10,R05,8,0,0,Clear,281
2025-02-10,R05,9,0,0,Cloudy,199
2025-02-10,R05,10,0,0,Clear,100
2025-02-10,R05,11,0,0,Cloudy,43
2025-02-10,R05,12,0,0,Clear,58
2025-02-10,R05,13,0,0,Cloudy,42
2025-02-10,R05,14,0,0,Rain,42
2025-02-10,R05,15,0,0,Clear,70
2025-02-10,R05,16,0,0,Rain,118
2025-02-10,R05,17,0,0,Cloudy,223
2025-02-10,R05,18,0,0,Cloudy,275
2025-02-10,R05,19,0,0,Rain,237
2025-02-10,R05,20,0,0,Clear,150
2025-02-10,R05,21,0,0,Cloudy,79
2025-02-10,R05,22,0,0,Clear,52
2025-02-10,R06,6,0,0,Clear,123
2025-02-10,R06,7,0,0,Cloudy,250
2025-02-10,R06,8,0,0,Clear,323
2025-02-10,R06,9,0,0,Clear,259
2025-02-10,R06,10,0,0,Clear,147
2025-02-10,R06,11,0,0,Cloudy,50
2025-02-10,R06,12,0,0,Cloudy,32
2025-02-10,R06,13,0,0,Clear,52
2025-02-10,R06,14,0,0,Clear,92
2025-02-10,R06,15,0,0,Cloudy,118
2025-02-10,R06,16,0,0,Cloudy,169
2025-02-10,R06,17,0,0,Clear,318
2025-02-10,R06,18,0,0,Clear,373
2025-02-10,R06,19,0,0,Cloudy,287
2025-02-10,R06,20,0,0,Cloudy,161
2025-02-10,R06,21,0,0,Clear,107
2025-02-10,R06,22,0,0,Clear,86
2025-02-10,R07,6,0,0,Rain,87
2025-02-10,R07,7,0,0,Clear,149
2025-02-10,R07,8,0,0,Clear,187
2025-02-10,R07,9,0,0,Clear,171
2025-02-10,R07,10,0,0,Clear,91
2025-02-10,R07,11,0,0,Clear,29
2025-02-10,R07,12,0,0,Cloudy,60
2025-02-10,R07,13,0,0,Clear,10
2025-02-10,R07,14,0,0,Clear,58
2025-02-10,R07,15,0,0,Cloudy,64
2025-02-10,R07,16,0,0,Clear,101
2025-02-10,R07,17,0,0,Cloudy,165
2025-02-10,R07,18,0,0,Cloudy,201
2025-02-10,R07,19,0,0,Cloudy,151
2025-02-10,R07,20,0,0,Clear,126
2025-02-10,R07,21,0,0,Clear,53
2025-02-10,R07,22,0,0,Clear,23
2025-02-10,R08,6,0,0,Cloudy,138
2025-02-10,R08,7,0,0,Clear,233
2025-02-10,R08,8,0,0,Clear,297
2025-02-10,R08,9,0,0,Clear,255
2025-02-10,R08,10,0,0,Clear,130
2025-02-10,R08,11,0,0,Cloudy,53
2025-02-10,R08,12,0,0,Clear,62
2025-02-10,R08,13,0,0,Clear,39
2025-02-10,R08,14,0,0,Cloudy,46
2025-02-10,R08,15,0,0,Clear,85
2025-02-10,R08,16,0,0,Clear,167
2025-02-10,R08,17,0,0,Clear,260
2025-02-10,R08,18,0,0,Clear,327
2025-02-10,R08,19,0,0,Clear,265
2025-02-10,R08,20,0,0,Clear,170
2025-02-10,R08,21,0,0,Cloudy,76
2025-02-10,R08,22,0,0,Clear,83
2025-02-11,R01,6,1,0,Clear,103
2025-02-11,R01,7,1,0,Rain,219
2025-02-11,R01,8,1,0,Clear,284
2025-02-11,R01,9,1,0,Clear,214
2025-02-11,R01,10,1,0,Clear,146
2025-02-11,R01,11,1,0,Cloudy,76
2025-02-11,R01,12,1,0,Cloudy,28
2025-02-11,R01,13,1,0,Cloudy,44
2025-02-11,R01,14,1,0,Rain,61
2025-02-11,R01,15,1,0,Cloudy,72
2025-02-11,R01,16,1,0,Clear,137
2025-02-11,R01,17,1,0,Cloudy,232
2025-02-11,R01,18,1,0,Clear,303
2025-02-11,R01,19,1,0,Clear,236
2025-02-11,R01,20,1,0,Clear,155
2025-02-11,R01,21,1,0,Clear,98
2025-02-11,R01,22,1,0,Clear,62
2025-02-11,R02,6,1,0,Clear,135
2025-02-11,R02,7,1,0,Clear,242
2025-02-11,R02,8,1,0,Cloudy,296
2025-02-11,R02,9,1,0,Clear,249
2025-02-11,R02,10,1,0,Clear,116
2025-02-11,R02,11,1,0,Rain,93
2025-02-11,R02,12,1,0,Rain,57
2025-02-11,R02,13,1,0,Clear,77
2025-02-11,R02,14,1,0,Clear,17
2025-02-11,R02,15,1,0,Clear,89
2025-02-11,R02,16,1,0,Clear,180
2025-02-11,R02,17,1,0,Clear,298
2025-02-11,R02,18,1,0,Clear,336
2025-02-11,R02,19,1,0,Clear,307
2025-02-11,R02,20,1,0,Clear,154
2025-02-11,R02,21,1,0,Rain,89
2025-02-11,R02,22,1,0,Clear,55
2025-02-11,R03,6,1,0,Clear,68
2025-02-11,R03,7,1,0,Clear,172
2025-02-11,R03,8,1,0,Rain,254
2025-02-11,R03,9,1,0,Clear,190
2025-02-11,R03,10,1,0,Clear,88
2025-02-11,R03,11,1,0,Clear,49
2025-02-11,R03,12,1,0,Rain,55
2025-02-11,R03,13,1,0,Cloudy,35
2025-02-11,R03,14,1,0,Cloudy,57
2025-02-11,R03,15,1,0,Clear,60
2025-02-11,R03,16,1,0,Rain,114
2025-02-11,R03,17,1,0,Clear,203
2025-02-11,R03,18,1,0,Clear,226
2025-02-11,R03,19,1,0,Clear,203
2025-02-11,R03,20,1,0,Clear,121
2025-02-11,R03,21,1,0,Clear,50
2025-02-11,R03,22,1,0,Clear,47
2025-02-11,R04,6,1,0,Cloudy,136
2025-02-11,R04,7,1,0,Clear,267
2025-02-11,R04,8,1,0,Clear,334
2025-02-11,R04,9,1,0,Clear,259
2025-02-11,R04,10,1,0,Cloudy,162
2025-02-11,R04,11,1,0,Cloudy,72
2025-02-11,R04,12,1,0,Rain,77
2025-02-11,R04,13,1,0,Clear,61
2025-02-11,R04,14,1,0,Clear,93
2025-02-11,R04,15,1,0,Clear,88
2025-02-11,R04,16,1,0,Clear,190
2025-02-11,R04,17,1,0,Clear,322
2025-02-11,R04,18,1,0,Clear,419
2025-02-11,R04,19,1,0,Clear,334
2025-02-11,R04,20,1,0,Cloudy,178
2025-02-11,R04,21,1,0,Clear,82
2025-02-11,R04,22,1,0,Rain,107
2025-02-11,R05,6,1,0,Clear,102
2025-02-11,R05,7,1,0,Clear,183
2025-02-11,R05,8,1,0,Cloudy,214
2025-02-11,R05,9,1,0,Clear,177
2025-02-11,R05,10,1,0,Rain,115
2025-02-11,R05,11,1,0,Clear,72
2025-02-11,R05,12,1,0,Cloudy,47
2025-02-11,R05,13,1,0,Clear,24
2025-02-11,R05,14,1,0,Clear,49
2025-02-11,R05,15,1,0,Cloudy,85
2025-02-11,R05,16,1,0,Clear,128
2025-02-11,R05,17,1,0,Clear,236
2025-02-11,R05,18,1,0,Clear,281
2025-02-11,R05,19,1,0,Clear,239
2025-02-11,R05,20,1,0,Clear,122
2025-02-11,R05,21,1,0,Rain,34
2025-02-11,R05,22,1,0,Clear,32
2025-02-11,R06,6,1,0,Clear,131
2025-02-11,R06,7,1,0,Rain,282
2025-02-11,R06,8,1,0,Clear,324
2025-02-11,R06,9,1,0,Cloudy,236
2025-02-11,R06,10,1,0,Cloudy,144
2025-02-11,R06,11,1,0,Clear,61
2025-02-11,R06,12,1,0,Cloudy,57
2025-02-11,R06,13,1,0,Clear,39
2025-02-11,R06,14,1,0,Clear,75
2025-02-11,R06,15,1,0,Clear,96
2025-02-11,R06,16,1,0,Clear,205
2025-02-11,R06,17,1,0,Cloudy,272
2025-02-11,R06,18,1,0,Cloudy,377
2025-02-11,R06,19,1,0,Clear,291
2025-02-11,R06,20,1,0,Clear,170
2025-02-11,R06,21,1,0,Rain,83
2025-02-11,R06,22,1,0,Clear,94
2025-02-11,R07,6,1,0,Clear,85
2025-02-11,R07,7,1,0,Clear,155
2025-02-11,R07,8,1,0,Cloudy,166
2025-02-11,R07,9,1,0,Clear,116
2025-02-11,R07,10,1,0,Clear,74
2025-02-11,R07,11,1,0,Clear,35
2025-02-11,R07,12,1,0,Clear,10
2025-02-11,R07,13,1,0,Rain,33
2025-02-11,R07,14,1,0,Clear,38
2025-02-11,R07,15,1,0,Cloudy,57
2025-02-11,R07,16,1,0,Clear,70
2025-02-11,R07,17,1,0,Clear,158
2025-02-11,R07,18,1,0,Clear,204
2025-02-11,R07,19,1,0,Rain,209
2025-02-11,R07,20,1,0,Clear,116
2025-02-11,R07,21,1,0,Clear,58
2025-02-11,R07,22,1,0,Cloudy,30
2025-02-11,R08,6,1,0,Rain,150
2025-02-11,R08,7,1,0,Clear,230
2025-02-11,R08,8,1,0,Cloudy,289
2025-02-11,R08,9,1,0,Clear,233
2025-02-11,R08,10,1,0,Clear,97
2025-02-11,R08,11,1,0,Clear,34
2025-02-11,R08,12,1,0,Clear,47
2025-02-11,R08,13,1,0,Cloudy,61
2025-02-11,R08,14,1,0,Cloudy,45
2025-02-11,R08,15,1,0,Clear,101
2025-02-11,R08,16,1,0,Clear,165
2025-02-11,R08,17,1,0,Clear,287
2025-02-11,R08,18,1,0,Clear,324
2025-02-11,R08,19,1,0,Clear,254
2025-02-11,R08,20,1,0,Clear,138
2025-02-11,R08,21,1,0,Cloudy,83
2025-02-11,R08,22,1,0,Clear,33
2025-02-12,R01,6,2,0,Cloudy,81
2025-02-12,R01,7,2,0,Cloudy,185
2025-02-12,R01,8,2,0,Clear,267
2025-02-12,R01,9,2,0,Clear,195
2025-02-12,R01,10,2,0,Clear,126
2025-02-12,R01,11,2,0,Clear,79
2025-02-12,R01,12,2,0,Cloudy,10
2025-02-12,R01,13,2,0,Clear,54
2025-02-12,R01,14,2,0,Cloudy,40
